,state,zipcode,total_income
67853,MI,48211,6094.0
67854,MI,48211,3785.0001
67855,MI,48211,6428.0001
67857,MI,48212,113333.0
67858,MI,48212,139437.0
67859,MI,48212,59446.0
67860,MI,48212,26845.0
67861,MI,48212,24924.0
67862,MI,48212,7301.0001
67863,MI,48213,61017.0
67864,MI,48213,64361.0
67865,MI,48213,27176.0
67866,MI,48213,15384.0
67867,MI,48213,13483.0001
67869,MI,48214,41004.0
67870,MI,48214,59999.0
67871,MI,48214,44231.0
67872,MI,48214,31377.0
67873,MI,48214,59529.0
67874,MI,48214,72053.0
67875,MI,48215,28630.0
67876,MI,48215,31905.0
67877,MI,48215,22947.0
67878,MI,48215,15562.0
67879,MI,48215,22185.0
67880,MI,48215,15328.0001
67881,MI,48216,10655.0
67882,MI,48216,20028.0
67883,MI,48216,17625.0
67884,MI,48216,11627.0
67885,MI,48216,19363.0
67886,MI,48216,12138.0001
67887,MI,48217,17722.0
67888,MI,48217,26816.0
67889,MI,48217,14802.0
67890,MI,48217,8467.0
67891,MI,48217,7103.0001
67893,MI,48218,21347.0
67894,MI,48218,29467.0
67895,MI,48218,17282.0
67896,MI,48218,10400.0
67897,MI,48218,9953.0001
67899,MI,48219,137552.0
67900,MI,48219,185454.0
67901,MI,48219,117795.0
67902,MI,48219,77858.0
67903,MI,48219,91177.0
67904,MI,48219,15602.0001
67905,MI,48220,41349.0
67906,MI,48220,122759.0
67907,MI,48220,153489.0
67908,MI,48220,129262.0
67909,MI,48220,228436.0
67910,MI,48220,97882.0
67911,MI,48221,99225.0
67912,MI,48221,155366.0
67913,MI,48221,120240.0
67914,MI,48221,89202.0
67915,MI,48221,149824.0
67916,MI,48221,69706.0
67917,MI,48223,65227.0
67918,MI,48223,92593.0
67919,MI,48223,67251.0
67920,MI,48223,47472.0
67921,MI,48223,68117.0
67922,MI,48223,14213.0001
67923,MI,48224,122001.0
67924,MI,48224,142004.0
67925,MI,48224,87189.0
67926,MI,48224,52982.0
67927,MI,48224,67174.0
67928,MI,48224,18667.0001
67929,MI,48225,41929.0
67930,MI,48225,80430.0
67931,MI,48225,70306.0
67932,MI,48225,48090.0
67933,MI,48225,64305.0
67934,MI,48225,9856.0001
67935,MI,48226,6577.0
67936,MI,48226,19241.0
67937,MI,48226,31777.0
67938,MI,48226,28285.0
67939,MI,48226,61102.0
67940,MI,48226,170429.0
67941,MI,48227,125131.0
67942,MI,48227,149527.0
67943,MI,48227,76391.0
67944,MI,48227,42512.0
67945,MI,48227,46363.0
67946,MI,48227,5176.0001
67947,MI,48228,164635.0
67948,MI,48228,175100.0
67949,MI,48228,82574.0
67950,MI,48228,45178.0
67951,MI,48228,37573.0
67952,MI,48228,13900.0001
67953,MI,48229,26513.0
67954,MI,48229,35579.0
67955,MI,48229,20708.0
67956,MI,48229,13042.0
67957,MI,48229,12663.0
67959,MI,48230,21919.0
67960,MI,48230,42908.0
67961,MI,48230,60747.0
67962,MI,48230,62444.0
67963,MI,48230,284549.0
67964,MI,48230,830924.0
67965,MI,48234,99406.0
67966,MI,48234,117788.0
67967,MI,48234,57613.0
67968,MI,48234,32141.0
67969,MI,48234,31581.0
67971,MI,48235,136377.0
67972,MI,48235,196792.0
67973,MI,48235,122297.0
67974,MI,48235,74099.0
67975,MI,48235,71949.0
67977,MI,48236,38955.0
67978,MI,48236,76289.0
67979,MI,48236,114699.0
67980,MI,48236,142352.0
67981,MI,48236,568521.0
67982,MI,48236,1594597.0
67983,MI,48237,71459.0
67984,MI,48237,165847.0
67985,MI,48237,162753.0
67986,MI,48237,119347.0
67987,MI,48237,155784.0
67988,MI,48237,93795.0
67989,MI,48238,78677.0
67990,MI,48238,83592.0
67991,MI,48238,38491.0
67992,MI,48238,21548.0
67993,MI,48238,18177.0
67995,MI,48239,93784.0
67996,MI,48239,207764.0
67997,MI,48239,198307.0
67998,MI,48239,148169.0
67999,MI,48239,197928.0
68000,MI,48239,39736.0
68001,MI,48240,47964.0
68002,MI,48240,111049.0
68003,MI,48240,89213.0
68004,MI,48240,56700.0
68005,MI,48240,63964.0
68006,MI,48240,6672.0001
68007,MI,48301,14435.0
68008,MI,48301,24813.0
68009,MI,48301,34923.0
68010,MI,48301,45941.0
68011,MI,48301,225411.0
68012,MI,48301,1490198.0
68013,MI,48302,19150.0
68014,MI,48302,34218.0
68015,MI,48302,47289.0
68016,MI,48302,56790.0
68017,MI,48302,232831.0
68018,MI,48302,2162382.0
68019,MI,48304,19275.0
68020,MI,48304,36122.0
68021,MI,48304,52579.0
68022,MI,48304,64474.0
68023,MI,48304,278374.0
68024,MI,48304,2253749.0
68025,MI,48306,31253.0
68026,MI,48306,49582.0
68027,MI,48306,69147.0
68028,MI,48306,96010.0
68029,MI,48306,545010.0
68030,MI,48306,1588386.0
68031,MI,48307,65026.0
68032,MI,48307,145100.0
68033,MI,48307,184049.0
68034,MI,48307,234410.0
68035,MI,48307,669423.0
68036,MI,48307,753123.0
68037,MI,48309,37850.0
68038,MI,48309,75454.0
68039,MI,48309,108955.0
68040,MI,48309,135270.0
68041,MI,48309,541037.0
68042,MI,48309,717728.0
68043,MI,48310,102638.0
68044,MI,48310,188553.0
68045,MI,48310,176533.0
68046,MI,48310,153665.0
68047,MI,48310,305268.0
68048,MI,48310,96406.0
68049,MI,48312,74813.0
68050,MI,48312,161077.0
68051,MI,48312,172351.0
68052,MI,48312,163112.0
68053,MI,48312,340857.0
68054,MI,48312,93163.0
68055,MI,48313,63958.0
68056,MI,48313,142812.0
68057,MI,48313,171564.0
68058,MI,48313,175008.0
68059,MI,48313,389674.0
68060,MI,48313,166402.0
68061,MI,48314,43433.0
68062,MI,48314,88472.0
68063,MI,48314,98290.0
68064,MI,48314,97984.0
68065,MI,48314,243993.0
68066,MI,48314,185081.0
68067,MI,48315,52443.0
68068,MI,48315,98858.0
68069,MI,48315,109297.0
68070,MI,48315,117737.0
68071,MI,48315,418294.0
68072,MI,48315,565186.0
68073,MI,48316,47343.0
68074,MI,48316,92372.0
68075,MI,48316,119870.0
68076,MI,48316,137567.0
68077,MI,48316,452600.0
68078,MI,48316,431220.0
68079,MI,48317,55947.0
68080,MI,48317,133500.0
68081,MI,48317,141352.0
68082,MI,48317,136889.0
68083,MI,48317,264412.0
68084,MI,48317,125763.0
68085,MI,48320,8958.0
68086,MI,48320,20468.0
68087,MI,48320,20777.0
68088,MI,48320,21042.0
68089,MI,48320,49062.0
68090,MI,48320,80558.0
68091,MI,48322,46718.0
68092,MI,48322,92420.0
68093,MI,48322,135352.0
68094,MI,48322,143312.0
68095,MI,48322,488476.0
68096,MI,48322,1001059.0
68097,MI,48323,23256.0
68098,MI,48323,39710.0
68099,MI,48323,63412.0
68100,MI,48323,70282.0
68101,MI,48323,297691.0
68102,MI,48323,1050833.0
68103,MI,48324,23703.0
68104,MI,48324,47975.0
68105,MI,48324,62595.0
68106,MI,48324,78714.0
68107,MI,48324,285016.0
68108,MI,48324,842077.0
68109,MI,48326,42672.0
68110,MI,48326,104687.0
68111,MI,48326,131641.0
68112,MI,48326,131049.0
68113,MI,48326,237965.0
68114,MI,48326,289735.0
68115,MI,48327,49050.0
68116,MI,48327,108717.0
68117,MI,48327,121503.0
68118,MI,48327,111604.0
68119,MI,48327,206001.0
68120,MI,48327,72400.0
68121,MI,48328,54444.0
68122,MI,48328,130784.0
68123,MI,48328,120424.0
68124,MI,48328,103594.0
68125,MI,48328,186876.0
68126,MI,48328,162757.0
68127,MI,48329,48029.0
68128,MI,48329,107165.0
68129,MI,48329,132550.0
68130,MI,48329,141117.0
68131,MI,48329,300573.0
68132,MI,48329,186862.0
68133,MI,48331,28805.0
68134,MI,48331,58656.0
68135,MI,48331,87956.0
68136,MI,48331,104560.0
68137,MI,48331,435777.0
68138,MI,48331,737232.0
68139,MI,48334,29559.0
68140,MI,48334,59982.0
68141,MI,48334,81102.0
68142,MI,48334,94837.0
68143,MI,48334,267489.0
68144,MI,48334,333894.0
68145,MI,48335,32564.0
68146,MI,48335,76105.0
68147,MI,48335,129556.0
68148,MI,48335,169700.0
68149,MI,48335,369124.0
68150,MI,48335,291236.0
68151,MI,48336,48723.0
68152,MI,48336,112293.0
68153,MI,48336,132281.0
68154,MI,48336,137282.0
68155,MI,48336,316389.0
68156,MI,48336,134112.0
68157,MI,48340,75066.0
68158,MI,48340,110588.0
68159,MI,48340,63520.0
68160,MI,48340,38271.0
68161,MI,48340,36372.0
68162,MI,48340,4873.0001
68163,MI,48341,46262.0
68164,MI,48341,76800.0
68165,MI,48341,48374.0
68166,MI,48341,33053.0
68167,MI,48341,46021.0
68168,MI,48341,30460.0001
68169,MI,48342,60431.0
68170,MI,48342,69839.0
68171,MI,48342,33650.0
68172,MI,48342,15058.0
68173,MI,48342,20966.0
68175,MI,48346,42841.0
68176,MI,48346,93907.0
68177,MI,48346,102085.0
68178,MI,48346,109924.0
68179,MI,48346,311769.0
68180,MI,48346,274878.0
68181,MI,48348,35791.0
68182,MI,48348,63896.0
68183,MI,48348,76567.0
68184,MI,48348,89529.0
68185,MI,48348,450179.0
68186,MI,48348,770973.0
68187,MI,48350,12919.0
68188,MI,48350,25991.0
68189,MI,48350,30830.0
68190,MI,48350,35064.0
68191,MI,48350,121215.0
68192,MI,48350,99397.0
68193,MI,48353,12059.0
68194,MI,48353,24139.0
68195,MI,48353,27513.0
68196,MI,48353,30830.0
68197,MI,48353,93271.0
68198,MI,48353,86297.0
68199,MI,48356,14435.0
68200,MI,48356,30205.0
68201,MI,48356,38098.0
68202,MI,48356,40629.0
68203,MI,48356,130587.0
68204,MI,48356,105822.0
68205,MI,48357,14716.0
68206,MI,48357,30632.0
68207,MI,48357,30369.0
68208,MI,48357,36895.0
68209,MI,48357,124647.0
68210,MI,48357,153876.0
68211,MI,48359,16273.0
68212,MI,48359,32464.0
68213,MI,48359,35244.0
68214,MI,48359,43038.0
68215,MI,48359,151174.0
68216,MI,48359,122421.0
68217,MI,48360,16358.0
68218,MI,48360,34042.0
68219,MI,48360,44478.0
68220,MI,48360,58043.0
68221,MI,48360,256135.0
68222,MI,48360,234449.0
68223,MI,48362,24775.0
68224,MI,48362,53804.0
68225,MI,48362,62066.0
68226,MI,48362,71100.0
68227,MI,48362,220489.0
68228,MI,48362,272668.0
68229,MI,48363,9286.0
68230,MI,48363,15515.0
68231,MI,48363,16280.0
68232,MI,48363,19923.0
68233,MI,48363,111747.0
68234,MI,48363,417925.0
68235,MI,48367,7010.0
68236,MI,48367,13658.0
68237,MI,48367,14871.0
68238,MI,48367,19131.0
68239,MI,48367,74486.0
68240,MI,48367,86781.0
68241,MI,48370,2244.0
68242,MI,48370,4329.0
68243,MI,48370,5113.0
68244,MI,48370,8025.0
68245,MI,48370,35750.0
68246,MI,48370,37051.0
68247,MI,48371,41883.0
68248,MI,48371,78812.0
68249,MI,48371,92303.0
68250,MI,48371,112426.0
68251,MI,48371,407381.0
68252,MI,48371,285865.0
68253,MI,48374,19060.0
68254,MI,48374,31574.0
68255,MI,48374,37542.0
68256,MI,48374,47005.0
68257,MI,48374,296764.0
68258,MI,48374,817653.0
68259,MI,48375,29129.0
68260,MI,48375,63271.0
68261,MI,48375,91982.0
68262,MI,48375,122689.0
68263,MI,48375,411310.0
68264,MI,48375,442365.0
68265,MI,48377,27817.0
68266,MI,48377,76892.0
68267,MI,48377,88338.0
68268,MI,48377,90792.0
68269,MI,48377,269148.0
68270,MI,48377,282090.0
68271,MI,48380,11948.0
68272,MI,48380,20460.0
68273,MI,48380,27362.0
68274,MI,48380,31122.0
68275,MI,48380,129155.0
68276,MI,48380,279745.0
68277,MI,48381,23251.0
68278,MI,48381,45988.0
68279,MI,48381,53197.0
68280,MI,48381,62732.0
68281,MI,48381,234741.0
68282,MI,48381,273782.0
68283,MI,48382,31404.0
68284,MI,48382,63177.0
68285,MI,48382,86554.0
68286,MI,48382,103634.0
68287,MI,48382,430020.0
68288,MI,48382,585115.0
68289,MI,48383,24846.0
68290,MI,48383,49300.0
68291,MI,48383,50725.0
68292,MI,48383,57115.0
68293,MI,48383,190900.0
68294,MI,48383,137140.0
68295,MI,48386,30279.0
68296,MI,48386,65321.0
68297,MI,48386,80021.0
68298,MI,48386,90083.0
68299,MI,48386,272458.0
68300,MI,48386,188427.0
68301,MI,48390,42096.0
68302,MI,48390,100462.0
68303,MI,48390,126849.0
68304,MI,48390,133141.0
68305,MI,48390,343216.0
68306,MI,48390,378414.0
68307,MI,48393,35419.0
68308,MI,48393,92705.0
68309,MI,48393,69706.0
68310,MI,48393,60589.0
68311,MI,48393,210193.0
68312,MI,48393,136751.0
68313,MI,48401,3170.0
68314,MI,48401,6534.0
68315,MI,48401,6521.0
68316,MI,48401,4827.0001
68317,MI,48401,9586.0
68319,MI,48412,11615.0
68320,MI,48412,24634.0
68321,MI,48412,28578.0
68322,MI,48412,30230.0
68323,MI,48412,56684.0
68324,MI,48412,21571.0
68325,MI,48413,16859.0
68326,MI,48413,35414.0
68327,MI,48413,29930.0
68328,MI,48413,25540.0
68329,MI,48413,47189.0
68330,MI,48413,31171.0
68331,MI,48414,5059.0
68332,MI,48414,9509.0
68333,MI,48414,11874.0
68334,MI,48414,12039.0
68335,MI,48414,22079.0
68337,MI,48415,21491.0
68338,MI,48415,43018.0
68339,MI,48415,43013.0
68340,MI,48415,38860.0
68341,MI,48415,80453.0
68342,MI,48415,23099.0
68343,MI,48416,10218.0
68344,MI,48416,22126.0
68345,MI,48416,20248.0
68346,MI,48416,17801.0
68347,MI,48416,30363.0
68348,MI,48416,7171.0001
68349,MI,48417,6558.0
68350,MI,48417,12017.0
68351,MI,48417,11720.0
68352,MI,48417,11024.0
68353,MI,48417,22997.0
68355,MI,48418,8010.0
68356,MI,48418,19128.0
68357,MI,48418,20993.0
68358,MI,48418,20455.0
68359,MI,48418,45074.0
68360,MI,48418,11878.0001
68361,MI,48419,5404.0
68362,MI,48419,11147.0
68363,MI,48419,10047.0
68364,MI,48419,8322.0
68365,MI,48419,19130.0
68367,MI,48420,53531.0
68368,MI,48420,98149.0
68369,MI,48420,98978.0
68370,MI,48420,96873.0
68371,MI,48420,158031.0
68372,MI,48420,46668.0
68373,MI,48421,13813.0
68374,MI,48421,29452.0
68375,MI,48421,32720.0
68376,MI,48421,32886.0
68377,MI,48421,54252.0
68378,MI,48421,17324.0001
68379,MI,48422,13681.0
68380,MI,48422,25770.0
68381,MI,48422,27976.0
68382,MI,48422,22907.0
68383,MI,48422,37011.0
68384,MI,48422,6485.0001
68385,MI,48423,78297.0
68386,MI,48423,153061.0
68387,MI,48423,156156.0
68388,MI,48423,146831.0
68389,MI,48423,308979.0
68390,MI,48423,168199.0
68391,MI,48426,2036.0
68392,MI,48426,4573.0
68393,MI,48426,2598.0001
68394,MI,48426,3937.0
68395,MI,48426,4742.0001
68397,MI,48427,6458.0
68398,MI,48427,12773.0
68399,MI,48427,10446.0
68400,MI,48427,7693.0
68401,MI,48427,15925.0
68403,MI,48428,8837.0
68404,MI,48428,18916.0
68405,MI,48428,23714.0
68406,MI,48428,26038.0
68407,MI,48428,69609.0
68408,MI,48428,38905.0
68409,MI,48429,19311.0
68410,MI,48429,40081.0
68411,MI,48429,39649.0
68412,MI,48429,35910.0
68413,MI,48429,58995.0
68414,MI,48429,20014.0
68415,MI,48430,70123.0
68416,MI,48430,146732.0
68417,MI,48430,176011.0
68418,MI,48430,188481.0
68419,MI,48430,551402.0
68420,MI,48430,656920.0
68421,MI,48432,1345.0001
68422,MI,48432,3194.0
68423,MI,48432,3407.0
68424,MI,48432,1687.0001
68425,MI,48432,5006.0001
68427,MI,48433,53477.0
68428,MI,48433,111961.0
68429,MI,48433,133350.0
68430,MI,48433,131733.0
68431,MI,48433,274852.0
68432,MI,48433,155803.0
68433,MI,48435,4965.0
68434,MI,48435,8747.0
68435,MI,48435,8760.0
68436,MI,48435,8651.0
68437,MI,48435,12512.0
68439,MI,48436,6707.0
68440,MI,48436,16632.0
68441,MI,48436,17261.0
68442,MI,48436,19697.0
68443,MI,48436,41464.0
68444,MI,48436,14425.0001
68445,MI,48438,10873.0
68446,MI,48438,21900.0
68447,MI,48438,29264.0
68448,MI,48438,36466.0
68449,MI,48438,116657.0
68450,MI,48438,96120.0
68451,MI,48439,95344.0
68452,MI,48439,204306.0
68453,MI,48439,238416.0
68454,MI,48439,244317.0
68455,MI,48439,661363.0
68456,MI,48439,572340.0
68457,MI,48441,8438.0
68458,MI,48441,18591.0
68459,MI,48441,17351.0
68460,MI,48441,15776.0
68461,MI,48441,28374.0
68462,MI,48441,11241.0001
68463,MI,48442,41662.0
68464,MI,48442,82793.0
68465,MI,48442,97813.0
68466,MI,48442,102141.0
68467,MI,48442,237221.0
68468,MI,48442,142150.0
68469,MI,48444,21257.0
68470,MI,48444,39771.0
68471,MI,48444,45471.0
68472,MI,48444,39396.0
68473,MI,48444,76477.0
68474,MI,48444,22617.0
68475,MI,48445,2894.0
68476,MI,48445,7139.0
68477,MI,48445,6142.0
68478,MI,48445,4406.0001
68479,MI,48445,8660.0
68481,MI,48446,65918.0
68482,MI,48446,126795.0
68483,MI,48446,135427.0
68484,MI,48446,124528.0
68485,MI,48446,249342.0
68486,MI,48446,96316.0
68487,MI,48449,6988.0
68488,MI,48449,14153.0
68489,MI,48449,12207.0
68490,MI,48449,9743.0
68491,MI,48449,23972.0
68493,MI,48450,9985.0
68494,MI,48450,18216.0
68495,MI,48450,18838.0
68496,MI,48450,18884.0
68497,MI,48450,39353.0
68498,MI,48450,32403.0
68499,MI,48451,28113.0
68500,MI,48451,55816.0
68501,MI,48451,68881.0
68502,MI,48451,76904.0
68503,MI,48451,227820.0
68504,MI,48451,164547.0
68505,MI,48453,10903.0
68506,MI,48453,21297.0
68507,MI,48453,19995.0
68508,MI,48453,13026.0
68509,MI,48453,24306.0
68510,MI,48453,12777.0
68511,MI,48454,2811.0
68512,MI,48454,5240.0
68513,MI,48454,6639.0
68514,MI,48454,7120.0
68515,MI,48454,9192.0
68517,MI,48455,13998.0
68518,MI,48455,26836.0
68519,MI,48455,32144.0
68520,MI,48455,42317.0
68521,MI,48455,120750.0
68522,MI,48455,136918.0
68523,MI,48456,1783.0
68524,MI,48456,3597.0
68525,MI,48456,3694.0001
68526,MI,48456,3027.0
68527,MI,48456,4528.0001
68529,MI,48457,19479.0
68530,MI,48457,34658.0
68531,MI,48457,35205.0
68532,MI,48457,30694.0
68533,MI,48457,48799.0
68534,MI,48457,10843.0001
68535,MI,48458,57106.0
68536,MI,48458,87780.0
68537,MI,48458,57497.0
68538,MI,48458,42643.0
68539,MI,48458,49105.0
68540,MI,48458,7543.0001
68541,MI,48460,4103.0
68542,MI,48460,8540.0
68543,MI,48460,12122.0
68544,MI,48460,11634.0
68545,MI,48460,23485.0
68546,MI,48460,11106.0001
68547,MI,48461,16466.0
68548,MI,48461,34809.0
68549,MI,48461,37840.0
68550,MI,48461,36984.0
68551,MI,48461,61044.0
68552,MI,48461,21098.0
68553,MI,48462,22130.0
68554,MI,48462,42151.0
68555,MI,48462,59861.0
68556,MI,48462,67233.0
68557,MI,48462,231069.0
68558,MI,48462,120852.0
68559,MI,48463,9949.0
68560,MI,48463,19737.0
68561,MI,48463,23353.0
68562,MI,48463,19389.0
68563,MI,48463,37180.0
68564,MI,48463,11332.0001
68565,MI,48464,4832.0
68566,MI,48464,8586.0
68567,MI,48464,8660.0
68568,MI,48464,9466.0
68569,MI,48464,16999.0
68571,MI,48465,1256.0
68572,MI,48465,3003.0001
68573,MI,48465,2717.0
68574,MI,48465,2643.0001
68575,MI,48465,5137.0001
68577,MI,48466,3326.0
68578,MI,48466,7301.0
68579,MI,48466,7523.0
68580,MI,48466,5740.0
68581,MI,48466,10320.0
68583,MI,48467,5313.0
68584,MI,48467,9545.0
68585,MI,48467,11622.0
68586,MI,48467,9486.0
68587,MI,48467,20062.0
68588,MI,48467,23282.0
68589,MI,48468,2918.0
68590,MI,48468,6244.0
68591,MI,48468,5728.0001
68592,MI,48468,5027.0
68593,MI,48468,9739.0001
68595,MI,48469,2867.0
68596,MI,48469,4623.0
68597,MI,48469,6035.0
68598,MI,48469,5168.0001
68599,MI,48469,10937.0
68600,MI,48469,11750.0001
68601,MI,48470,1848.0
68602,MI,48470,3912.0
68603,MI,48470,3246.0001
68604,MI,48470,2660.0
68605,MI,48470,5150.0001
68607,MI,48471,12065.0
68608,MI,48471,25725.0
68609,MI,48471,23815.0
68610,MI,48471,15912.0
68611,MI,48471,27520.0
68612,MI,48471,15920.0001
68613,MI,48472,3651.0
68614,MI,48472,8818.0
68615,MI,48472,6460.0
68616,MI,48472,6858.0
68617,MI,48472,10253.0
68619,MI,48473,47406.0
68620,MI,48473,99928.0
68621,MI,48473,114765.0
68622,MI,48473,115695.0
68623,MI,48473,226213.0
68624,MI,48473,79449.0
68625,MI,48475,5663.0
68626,MI,48475,13912.0
68627,MI,48475,13527.0
68628,MI,48475,12695.0
68629,MI,48475,17159.0
68630,MI,48475,10818.0001
68631,MI,48502,2395.0
68632,MI,48502,3059.0001
68633,MI,48502,5082.0
68635,MI,48502,2951.0001
68636,MI,48502,59437.0001
68637,MI,48503,63462.0
68638,MI,48503,78949.0
68639,MI,48503,51309.0
68640,MI,48503,38632.0
68641,MI,48503,57360.0
68642,MI,48503,31526.0
68643,MI,48504,80896.0
68644,MI,48504,99079.0
68645,MI,48504,50051.0
68646,MI,48504,30081.0
68647,MI,48504,37889.0
68649,MI,48505,60905.0
68650,MI,48505,57334.0
68651,MI,48505,24563.0
68652,MI,48505,11971.0
68653,MI,48505,11087.0001
68655,MI,48506,69305.0
68656,MI,48506,105712.0
68657,MI,48506,74692.0
68658,MI,48506,53027.0
68659,MI,48506,66523.0
68660,MI,48506,8172.0001
68661,MI,48507,85028.0
68662,MI,48507,130260.0
68663,MI,48507,94049.0
68664,MI,48507,67607.0
68665,MI,48507,93775.0
68666,MI,48507,44952.0
68667,MI,48509,23689.0
68668,MI,48509,48086.0
68669,MI,48509,48195.0
68670,MI,48509,42888.0
68671,MI,48509,60013.0
68672,MI,48509,14447.0001
68673,MI,48519,20212.0
68674,MI,48519,41023.0
68675,MI,48519,36105.0
68676,MI,48519,31748.0
68677,MI,48519,41792.0
68679,MI,48529,29142.0
68680,MI,48529,43772.0
68681,MI,48529,25798.0
68682,MI,48529,16920.0
68683,MI,48529,17981.0
68685,MI,48532,54052.0
68686,MI,48532,89143.0
68687,MI,48532,71709.0
68688,MI,48532,59020.0
68689,MI,48532,94546.0
68690,MI,48532,61775.0
68691,MI,48601,103682.0
68692,MI,48601,126993.0
68693,MI,48601,71181.0
68694,MI,48601,43562.0
68695,MI,48601,60912.0
68696,MI,48601,18457.0001
68697,MI,48602,79987.0
68698,MI,48602,120850.0
68699,MI,48602,76203.0
68700,MI,48602,47556.0
68701,MI,48602,57488.0
68702,MI,48602,41440.0
68703,MI,48603,63341.0
68704,MI,48603,120883.0
68705,MI,48603,124536.0
68706,MI,48603,109127.0
68707,MI,48603,259292.0
68708,MI,48603,232025.0
68709,MI,48604,26921.0
68710,MI,48604,51936.0
68711,MI,48604,40743.0
68712,MI,48604,31497.0
68713,MI,48604,49394.0
68714,MI,48604,17503.0
68715,MI,48607,3714.0
68716,MI,48607,4379.0
68717,MI,48607,3200.0001
68719,MI,48607,3849.0001
68721,MI,48609,26509.0
68722,MI,48609,52065.0
68723,MI,48609,57910.0
68724,MI,48609,56665.0
68725,MI,48609,125898.0
68726,MI,48609,120237.0
68727,MI,48610,7512.0
68728,MI,48610,14512.0
68729,MI,48610,12327.0
68730,MI,48610,9590.0
68731,MI,48610,19036.0
68733,MI,48611,13140.0
68734,MI,48611,27112.0
68735,MI,48611,32165.0
68736,MI,48611,33855.0
68737,MI,48611,77886.0
68738,MI,48611,25446.0
68739,MI,48612,19869.0
68740,MI,48612,37858.0
68741,MI,48612,38966.0
68742,MI,48612,34319.0
68743,MI,48612,56957.0
68744,MI,48612,24919.0
68745,MI,48613,2428.0
68746,MI,48613,4333.0
68747,MI,48613,4327.0001
68748,MI,48613,4813.0
68749,MI,48613,6420.0001
68751,MI,48614,3064.0
68752,MI,48614,5486.0
68753,MI,48614,4587.0
68754,MI,48614,4393.0001
68755,MI,48614,7619.0
68757,MI,48615,6368.0
68758,MI,48615,13813.0
68759,MI,48615,12731.0
68760,MI,48615,12828.0
68761,MI,48615,19496.0
68763,MI,48616,17217.0
68764,MI,48616,30834.0
68765,MI,48616,32657.0
68766,MI,48616,33569.0
68767,MI,48616,59969.0
68768,MI,48616,15888.0
68769,MI,48617,17419.0
68770,MI,48617,36395.0
68771,MI,48617,35470.0
68772,MI,48617,30690.0
68773,MI,48617,55798.0
68774,MI,48617,31599.0
68775,MI,48618,11051.0
68776,MI,48618,24461.0
68777,MI,48618,23479.0
68778,MI,48618,19370.0
68779,MI,48618,31257.0
68780,MI,48618,9971.0001
68781,MI,48619,1174.0001
68782,MI,48619,2185.0
68783,MI,48619,1937.0001
68784,MI,48619,3813.0001
68787,MI,48621,3123.0
68788,MI,48621,5721.0
68789,MI,48621,6692.0
68790,MI,48621,4687.0
68791,MI,48621,5988.0001
68793,MI,48622,14106.0
68794,MI,48622,29251.0
68795,MI,48622,27531.0
68796,MI,48622,22714.0
68797,MI,48622,35326.0
68798,MI,48622,15777.0001
68799,MI,48623,22509.0
68800,MI,48623,45509.0
68801,MI,48623,56511.0
68802,MI,48623,66195.0
68803,MI,48623,194159.0
68804,MI,48623,153280.0
68805,MI,48624,32574.0
68806,MI,48624,61334.0
68807,MI,48624,61884.0
68808,MI,48624,55740.0
68809,MI,48624,95943.0
68810,MI,48624,40223.0
68811,MI,48625,31660.0
68812,MI,48625,51880.0
68813,MI,48625,44611.0
68814,MI,48625,31541.0
68815,MI,48625,48262.0
68816,MI,48625,13809.0001
68817,MI,48626,11597.0
68818,MI,48626,23012.0
68819,MI,48626,27499.0
68820,MI,48626,29336.0
68821,MI,48626,65388.0
68822,MI,48626,44855.0
68823,MI,48628,3377.0
68824,MI,48628,8905.0
68825,MI,48628,8629.0
68826,MI,48628,10052.0
68827,MI,48628,18337.0
68828,MI,48628,15557.0001
68829,MI,48629,18997.0
68830,MI,48629,33240.0
