state,zip_code,total_income
NY,12547,5959
NY,12547,13601
NY,12547,14126
NY,12547,14242
NY,12547,38032
NY,12547,34959
NY,12548,2949
NY,12548,6652
NY,12548,6571
NY,12548,7941
NY,12548,21954
NY,12548,5571
NY,12549,16246
NY,12549,35962
NY,12549,46559
NY,12549,53338
NY,12549,160806
NY,12549,143303
NY,12550,121244
NY,12550,249871
NY,12550,233070
NY,12550,201978
NY,12550,482188
NY,12550,363156
NY,12553,46179
NY,12553,113773
NY,12553,133996
NY,12553,134261
NY,12553,335586
NY,12553,187038
NY,12561,26157
NY,12561,52919
NY,12561,62418
NY,12561,62454
NY,12561,202060
NY,12561,238595
NY,12563,12040
NY,12563,22847
NY,12563,31859
NY,12563,30694
NY,12563,108529
NY,12563,91160
NY,12564,10752
NY,12564,25445
NY,12564,29664
NY,12564,31897
NY,12564,113820
NY,12564,168782
NY,12565,3587
NY,12565,8224
NY,12565,6116
NY,12565,4453
NY,12565,13606
NY,12566,19548
NY,12566,40111
NY,12566,50246
NY,12566,50695
NY,12566,142002
NY,12566,73322
NY,12567,4574
NY,12567,10854
NY,12567,12320
NY,12567,13521
NY,12567,26960
NY,12567,66349
NY,12569,15562
NY,12569,39825
NY,12569,47420
NY,12569,51858
NY,12569,154380
NY,12569,156531
NY,12570,9916
NY,12570,18311
NY,12570,27888
NY,12570,34793
NY,12570,137130
NY,12570,134873
NY,12571,15227
NY,12571,34629
NY,12571,41894
NY,12571,44631
NY,12571,138072
NY,12571,157985
NY,12572,12943
NY,12572,31564
NY,12572,36570
NY,12572,46312
NY,12572,135128
NY,12572,396554
NY,12575,3204
NY,12575,8350
NY,12575,8777
NY,12575,12200
NY,12575,44483
NY,12575,40004
NY,12577,3066
NY,12577,6366
NY,12577,9103
NY,12577,11518
NY,12577,40726
NY,12577,34234
NY,12578,3417
NY,12578,8342
NY,12578,10456
NY,12578,10635
NY,12578,38010
NY,12578,54968
NY,12580,6194
NY,12580,13309
NY,12580,15761
NY,12580,19276
NY,12580,54241
NY,12580,74162
NY,12581,3585
NY,12581,7104
NY,12581,9816
NY,12581,11085
NY,12581,25510
NY,12581,44459
NY,12582,6116
NY,12582,14593
NY,12582,17578
NY,12582,22007
NY,12582,93010
NY,12582,71387
NY,12583,4500
NY,12583,9003
NY,12583,9129
NY,12583,9955
NY,12583,25477
NY,12583,25734
NY,12585,1323
NY,12585,2997
NY,12585,3590
NY,12585,4127
NY,12585,15240
NY,12585,17230
NY,12586,22671
NY,12586,51948
NY,12586,60320
NY,12586,57525
NY,12586,169106
NY,12586,83213
NY,12589,24698
NY,12589,53084
NY,12589,61963
NY,12589,64924
NY,12589,194602
NY,12589,118550
NY,12590,60885
NY,12590,139956
NY,12590,181262
NY,12590,194903
NY,12590,563482
NY,12590,344330
NY,12592,1914
NY,12592,6125
NY,12592,5114
NY,12592,4896
NY,12592,9599
NY,12592,9732
NY,12594,6447
NY,12594,17217
NY,12594,18859
NY,12594,19933
NY,12594,48192
NY,12594,24611
NY,12601,89724
NY,12601,191410
NY,12601,157434
NY,12601,132485
NY,12601,279278
NY,12601,168942
NY,12603,68744
NY,12603,158704
NY,12603,201252
NY,12603,224138
NY,12603,635369
NY,12603,455891
NY,12701,26901
NY,12701,58376
NY,12701,40628
NY,12701,30323
NY,12701,47401
NY,12701,30597
NY,12719,1365
NY,12719,4223
NY,12719,4163
NY,12719,4601
NY,12719,7992
NY,12719,8890
NY,12721,12451
NY,12721,26140
NY,12721,26940
NY,12721,27882
NY,12721,78268
NY,12721,36291
NY,12723,3046
NY,12723,6529
NY,12723,7081
NY,12723,6640
NY,12723,15322
NY,12723,16664
NY,12725,501
NY,12725,1641
NY,12725,1479
NY,12725,5310
NY,12726,1543
NY,12726,4168
NY,12726,5243
NY,12726,4410
NY,12726,10589
NY,12726,8549
NY,12729,3171
NY,12729,8817
NY,12729,7916
NY,12729,8036
NY,12729,10387
NY,12729,6446
NY,12732,1327
NY,12732,3184
NY,12732,3914
NY,12732,2940
NY,12732,15388
NY,12733,1631
NY,12733,2981
NY,12733,2008
NY,12733,4231
NY,12734,2653
NY,12734,5877
NY,12734,4491
NY,12734,3800
NY,12734,12217
NY,12737,2914
NY,12737,6797
NY,12737,7273
NY,12737,8466
NY,12737,21647
NY,12737,6908
NY,12738,528
NY,12738,1022
NY,12738,1277
NY,12738,3227
NY,12740,2860
NY,12740,8580
NY,12740,10073
NY,12740,10333
NY,12740,20138
NY,12740,13256
NY,12741,483
NY,12741,1252
NY,12741,2446
NY,12741,3013
NY,12742,867
NY,12742,1738
NY,12742,1873
NY,12742,3827
NY,12743,601
NY,12743,1742
NY,12743,2926
NY,12743,6928
NY,12746,2397
NY,12746,4457
NY,12746,6803
NY,12746,3946
NY,12746,12555
NY,12747,2838
NY,12747,7654
NY,12747,7696
NY,12747,5441
NY,12747,20408
NY,12748,3306
NY,12748,8537
NY,12748,7809
NY,12748,8556
NY,12748,19933
NY,12748,14888
NY,12751,2864
NY,12751,4820
NY,12751,3397
NY,12751,2236
NY,12751,4110
NY,12752,623
NY,12752,1788
NY,12752,2844
NY,12752,4496
NY,12754,13899
NY,12754,31899
NY,12754,24728
NY,12754,16935
NY,12754,36536
NY,12754,22184
NY,12758,7879
NY,12758,16554
NY,12758,15716
NY,12758,15826
NY,12758,32928
NY,12758,25232
NY,12759,3809
NY,12759,6990
NY,12759,4492
NY,12759,3378
NY,12759,9349
NY,12760,952
NY,12760,1843
NY,12760,1951
NY,12760,1998
NY,12760,5727
NY,12762,1182
NY,12762,2908
NY,12762,2068
NY,12762,2362
NY,12762,6079
NY,12763,1415
NY,12763,3949
NY,12763,4773
NY,12763,2545
NY,12763,10437
NY,12764,2681
NY,12764,7389
NY,12764,8200
NY,12764,6724
NY,12764,16620
NY,12764,18731
NY,12765,1159
NY,12765,3697
NY,12765,4832
NY,12765,3689
NY,12765,16794
NY,12766,789
NY,12766,1740
NY,12766,1480
NY,12766,3115
NY,12768,1795
NY,12768,3949
NY,12768,4575
NY,12768,4657
NY,12768,15044
NY,12770,397
NY,12770,1803
NY,12770,3276
NY,12771,28639
NY,12771,62631
NY,12771,55819
NY,12771,51970
NY,12771,119264
NY,12771,56396
NY,12775,4172
NY,12775,8849
NY,12775,14479
NY,12775,13061
NY,12775,41181
NY,12775,30052
NY,12776,3568
NY,12776,7451
NY,12776,8367
NY,12776,7561
NY,12776,16858
NY,12776,15970
NY,12777,1263
NY,12777,2507
NY,12777,3621
NY,12777,3302
NY,12777,10661
NY,12777,21036
NY,12779,5440
NY,12779,12477
NY,12779,7528
NY,12779,6359
NY,12779,10138
NY,12779,13970
NY,12780,4553
NY,12780,9118
NY,12780,10164
NY,12780,11475
NY,12780,26404
NY,12780,9961
NY,12783,2407
NY,12783,5800
NY,12783,5951
NY,12783,5358
NY,12783,14132
NY,12786,1395
NY,12786,2737
NY,12786,2855
NY,12786,2541
NY,12786,6805
NY,12786,10481
NY,12787,730
NY,12787,1832
NY,12787,1633
NY,12787,2580
NY,12787,4587
NY,12788,3650
NY,12788,10438
NY,12788,8592
NY,12788,9842
NY,12788,16109
NY,12788,8208
NY,12789,3584
NY,12789,8523
NY,12789,7357
NY,12789,5789
NY,12789,9641
NY,12789,6770
NY,12790,8536
NY,12790,23079
NY,12790,25963
NY,12790,22216
NY,12790,42124
NY,12790,23757
NY,12791,973
NY,12791,2837
NY,12791,3270
NY,12791,3613
NY,12791,9725
NY,12792,631
NY,12792,2826
NY,12792,2282
NY,12792,6444
NY,12801,33832
NY,12801,82958
NY,12801,70113
NY,12801,57579
NY,12801,99969
NY,12801,51818
NY,12803,18321
NY,12803,45049
NY,12803,46254
NY,12803,44876
NY,12803,76190
NY,12803,11214
NY,12804,50371
NY,12804,117255
NY,12804,131947
NY,12804,125992
NY,12804,342552
NY,12804,279593
NY,12808,1220
NY,12808,1951
NY,12808,2111
NY,12808,9349
NY,12809,6300
NY,12809,15818
NY,12809,15951
NY,12809,16113
NY,12809,31039
NY,12809,10937
NY,12810,1466
NY,12810,3184
NY,12810,3503
NY,12810,2382
NY,12810,5507
NY,12814,3775
NY,12814,7435
NY,12814,7040
NY,12814,5392
NY,12814,20309
NY,12814,28181
NY,12815,1772
NY,12815,4607
NY,12815,4625
NY,12815,4325
NY,12815,9420
NY,12815,10572
NY,12816,8103
NY,12816,18415
NY,12816,20084
NY,12816,21595
NY,12816,41073
NY,12816,13614
NY,12817,4739
NY,12817,10399
NY,12817,11312
NY,12817,11157
NY,12817,25450
NY,12817,9994
NY,12819,592
NY,12819,1542
NY,12819,1966
NY,12819,2729
NY,12821,623
NY,12821,1695
NY,12821,1698
NY,12821,3511
NY,12822,11996
NY,12822,31267
NY,12822,29207
NY,12822,26724
NY,12822,43180
NY,12822,11183
NY,12823,471
NY,12823,1264
NY,12823,2815
NY,12823,5280
NY,12824,1510
NY,12824,3939
NY,12824,3440
NY,12824,3682
NY,12824,9877
NY,12824,11874
NY,12827,7656
NY,12827,19665
NY,12827,20442
NY,12827,19560
NY,12827,31272
NY,12827,9499
NY,12828,18733
NY,12828,50690
NY,12828,48826
NY,12828,44764
NY,12828,76853
NY,12828,21827
NY,12831,27702
NY,12831,67257
NY,12831,77375
NY,12831,87019
NY,12831,269556
NY,12831,193785
NY,12832,12159
NY,12832,27577
NY,12832,28417
NY,12832,27560
NY,12832,41272
NY,12832,9390
NY,12833,7383
NY,12833,18798
NY,12833,19476
NY,12833,21848
NY,12833,59996
NY,12833,117359
NY,12834,11623
NY,12834,31397
NY,12834,30322
NY,12834,32350
NY,12834,75599
NY,12834,29142
NY,12835,4472
NY,12835,11824
NY,12835,14114
NY,12835,12407
NY,12835,21851
NY,12835,7006
NY,12836,1311
NY,12836,3033
NY,12836,2710
NY,12836,2278
NY,12836,11876
NY,12837,1469
NY,12837,3881
NY,12837,4034
NY,12837,3949
NY,12837,5438
NY,12838,1461
NY,12838,3916
NY,12838,3858
NY,12838,2825
NY,12838,3328
NY,12839,28562
NY,12839,73331
NY,12839,63035
NY,12839,50276
NY,12839,72166
NY,12839,14884
NY,12842,2283
NY,12842,6221
NY,12842,5207
NY,12842,5155
NY,12842,12815
NY,12843,1168
NY,12843,2237
NY,12843,4336
NY,12843,6143
NY,12844,246
NY,12844,741
NY,12844,2332
NY,12844,4036
NY,12844,11251
NY,12845,11205
NY,12845,20339
NY,12845,22059
NY,12845,21305
NY,12845,59826
NY,12845,80491
NY,12846,6389
NY,12846,15376
NY,12846,15605
NY,12846,15189
NY,12846,25790
NY,12846,12780
NY,12847,1299
NY,12847,3270
NY,12847,3276
NY,12847,2940
NY,12847,9792
NY,12849,1183
NY,12849,2507
NY,12849,2365
NY,12849,2819
NY,12849,6186
NY,12850,4870
NY,12850,11709
NY,12850,13188
NY,12850,13074
NY,12850,39373
NY,12850,33320
NY,12851,781
NY,12851,1572
NY,12851,1276
NY,12851,3293
NY,12852,626
NY,12852,1785
NY,12852,2241
NY,12852,1702
NY,12852,5579
NY,12853,2867
NY,12853,7506
NY,12853,5714
NY,12853,4760
NY,12853,13359
NY,12855,328
NY,12855,1039
NY,12855,1551
NY,12855,2412
NY,12857,1121
NY,12857,2245
NY,12857,2937
NY,12857,2515
NY,12857,4865
NY,12859,3414
NY,12859,8436
NY,12859,11288
NY,12859,10914
NY,12859,23103
NY,12859,8351
NY,12860,1895
NY,12860,3695
NY,12860,3313
NY,12860,2929
NY,12860,5227
NY,12861,894
NY,12861,2405
NY,12861,3024
NY,12861,3342
NY,12861,14462
NY,12863,1018
NY,12863,2781
NY,12863,3639
NY,12863,3096
NY,12863,16711
NY,12865,6641
NY,12865,16477
NY,12865,16531
NY,12865,15218
NY,12865,23535
NY,12865,14323
NY,12866,61300
NY,12866,139570
NY,12866,174326
NY,12866,186215
NY,12866,584168
NY,12866,2221171
NY,12870,3619
NY,12870,7582
NY,12870,8619
NY,12870,7816
NY,12870,11341
NY,12870,8490
NY,12871,7598
NY,12871,18149
NY,12871,19808
NY,12871,19261
NY,12871,44821
NY,12871,20723
NY,12873,1251
NY,12873,3714
NY,12873,4007
NY,12873,4080
NY,12873,12147
NY,12878,1395
NY,12878,3279
NY,12878,2965
NY,12878,3553
NY,12878,3926
NY,12883,9799
NY,12883,22256
NY,12883,21250
NY,12883,18899
NY,12883,33749
NY,12883,14370
NY,12885,11173
NY,12885,21585
NY,12885,20391
NY,12885,15844
NY,12885,25994
NY,12885,8006
NY,12886,632
NY,12886,696
NY,12886,2295
NY,12886,3633
NY,12887,9477
NY,12887,22741
NY,12887,21774
NY,12887,19995
NY,12887,34979
NY,12901,61706
NY,12901,152237
NY,12901,129574
NY,12901,108920
NY,12901,232038
NY,12901,161145
NY,12903,2743
NY,12903,8447
NY,12903,12989
NY,12903,10409
NY,12903,21658
NY,12903,12060
NY,12910,2851
NY,12910,7572
NY,12910,7345
NY,12910,6966
NY,12910,12803
NY,12912,3550
NY,12912,10717
NY,12912,10856
NY,12912,8702
NY,12912,11029
NY,12912,6904
NY,12913,1620
NY,12913,5745
NY,12913,5414
NY,12913,5127
NY,12913,13198
NY,12914,1284
NY,12914,3370
NY,12914,3982
NY,12914,3805
NY,12914,4132
NY,12916,4322
NY,12916,10556
NY,12916,10137
NY,12916,8376
NY,12916,11241
NY,12917,2811
NY,12917,5195
NY,12917,6020
NY,12917,7855
NY,12917,8124
NY,12918,3636
NY,12918,12553
NY,12918,13475
NY,12918,10829
NY,12918,30519
NY,12919,6337
NY,12919,17376
NY,12919,15119
NY,12919,13784
NY,12919,31666
NY,12920,4112
NY,12920,10404
NY,12920,10554
NY,12920,11140
NY,12920,22909
NY,12921,4618
NY,12921,11548
NY,12921,11729
NY,12921,11984
NY,12921,26840
NY,12921,11283
NY,12923,925
NY,12923,1875
NY,12923,2578
NY,12923,2580
NY,12923,3251
NY,12926,4112
NY,12926,10000
NY,12926,9876
NY,12926,6683
NY,12926,10167
NY,12928,3696
NY,12928,9890
NY,12928,9917
NY,12928,8262
NY,12928,18742
NY,12930,1417
NY,12930,2796
NY,12930,3889
NY,12930,3872
NY,12930,3495
NY,12932,2183
NY,12932,6773
NY,12932,7588
NY,12932,4199
NY,12932,9795
NY,12932,6590
NY,12934,1569
NY,12934,5006
NY,12934,4657
NY,12934,4362
NY,12934,6379
NY,12935,2772
NY,12935,6784
NY,12935,7381
NY,12935,5819
NY,12935,14784
NY,12936,1148
NY,12936,2810
NY,12936,2591
NY,12936,2890
NY,12936,10436
NY,12937,2804
NY,12937,6207
NY,12937,5212
NY,12937,5093
NY,12937,6708
NY,12941,2649
NY,12941,5549
NY,12941,6708
NY,12941,7259
NY,12941,20059
NY,12942,987
NY,12942,2374
NY,12942,2845
NY,12942,4052
NY,12942,9604
NY,12942,12234
NY,12943,750
NY,12943,1932
NY,12943,3394
NY,12943,9048
NY,12944,7760
NY,12944,21051
NY,12944,16658
NY,12944,16325
NY,12944,23984
NY,12944,9153
NY,12945,1137
NY,12945,3245
NY,12945,3858
NY,12945,3546
NY,12945,7979
NY,12946,11958
NY,12946,27414
NY,12946,25010
NY,12946,19203
NY,12946,52458
NY,12946,77167
NY,12950,1790
NY,12950,4219
NY,12950,3656
NY,12950,3017
NY,12950,5047
NY,12952,1093
NY,12952,2870
NY,12952,2253
NY,12952,2609
NY,12952,3376
NY,12953,21099
NY,12953,48753
NY,12953,49191
NY,12953,39247
NY,12953,72837
NY,12953,35104
NY,12955,634
NY,12955,1605
NY,12955,2958
NY,12955,2767
NY,12956,2242
NY,12956,5394
NY,12956,5931
NY,12956,4549
NY,12956,6962
NY,12957,3450
NY,12957,7503
NY,12957,6382
NY,12957,5165
NY,12957,8489
NY,12958,3480
NY,12958,9211
NY,12958,9155
NY,12958,8298
NY,12958,16060
NY,12959,2363
NY,12959,6164
NY,12959,5337
NY,12959,4656
NY,12959,11582
NY,12960,1948
NY,12960,5462
NY,12960,5638
NY,12960,4651
NY,12960,10413
NY,12961,292
NY,12961,1151
NY,12961,1488
NY,12961,2606
NY,12962,9339
NY,12962,24100
NY,12962,26379
NY,12962,31129
NY,12962,68086
NY,12962,20335
NY,12965,1129
NY,12965,2212
NY,12965,2130
NY,12965,2196
NY,12965,3986
NY,12966,5168
NY,12966,13434
NY,12966,13994
NY,12966,10499
NY,12966,18384
NY,12967,2517
NY,12967,4401
NY,12967,4536
NY,12967,3875
NY,12967,8025
NY,12969,591
NY,12969,1978
NY,12969,1545
NY,12969,2142
NY,12969,3634
NY,12970,573
NY,12970,1566
NY,12970,2037
NY,12970,4346
NY,12972,10894
NY,12972,26573
NY,12972,32434
NY,12972,31637
NY,12972,78449
NY,12972,29394
NY,12974,2694
NY,12974,7242
NY,12974,6351
NY,12974,5007
NY,12974,10592
NY,12978,599
NY,12978,2124
NY,12978,3560
NY,12978,2757
NY,12979,4874
NY,12979,11253
NY,12979,10963
NY,12979,10774
NY,12979,20688
NY,12979,10559
NY,12980,2623
NY,12980,6209
NY,12980,4278
NY,12980,5043
NY,12980,8348
NY,12981,3340
NY,12981,11521
NY,12981,11543
NY,12981,12488
NY,12981,27552
NY,12983,14078
NY,12983,36357
NY,12983,29223
NY,12983,32271
NY,12983,71697
NY,12983,62903
NY,12985,2305
NY,12985,4667
NY,12985,4284
NY,12985,4726
NY,12985,8339
NY,12986,9277
NY,12986,27536
NY,12986,31492
NY,12986,22895
NY,12986,42982
NY,12986,17333
NY,12987,542
NY,12987,857
NY,12987,2151
NY,12987,3506
NY,12989,1448
NY,12989,4453
NY,12989,5221
NY,12989,5199
NY,12989,12930
NY,12992,9498
NY,12992,26822
NY,12992,23377
NY,12992,23457
NY,12992,39699
NY,12992,10892
NY,12993,3089
NY,12993,6756
NY,12993,8116
NY,12993,7291
NY,12993,13742
NY,12993,13645
NY,12996,3610
NY,12996,9372
NY,12996,9155
NY,12996,7983
NY,12996,13019
NY,12996,14781
NY,12997,2405
NY,12997,5995
NY,12997,5941
NY,12997,4977
NY,12997,16492
NY,12998,1144
NY,12998,2553
NY,12998,1942
NY,12998,3985
NY,13021,81332
NY,13021,175033
NY,13021,173522
NY,13021,150744
NY,13021,310662
NY,13021,211249
NY,13026,2181
NY,13026,5066
NY,13026,6050
NY,13026,6561
NY,13026,15993
NY,13026,7374
NY,13027,55089
NY,13027,135138
NY,13027,167073
NY,13027,166734
NY,13027,495333
NY,13027,363980
NY,13028,2370
NY,13028,5232
NY,13028,7024
NY,13028,5597
NY,13028,12545
NY,13029,11733
NY,13029,29632
NY,13029,35925
NY,13029,32847
NY,13029,103867
NY,13029,90727
NY,13030,7494
NY,13030,20137
NY,13030,20760
NY,13030,18293
NY,13030,38698
NY,13030,42356
NY,13031,26258
NY,13031,71098
NY,13031,89984
NY,13031,84591
NY,13031,237840
NY,13031,171064
NY,13032,24258
NY,13032,59195
NY,13032,60299
NY,13032,52330
NY,13032,101056
NY,13032,46950
NY,13033,6374
NY,13033,16918
NY,13033,20157
NY,13033,18758
NY,13033,33038
NY,13033,5544
NY,13034,3083
NY,13034,7458
NY,13034,8594
NY,13034,7922
NY,13034,19568
NY,13034,8170
NY,13035,10950
NY,13035,25589
NY,13035,31075
NY,13035,34724
NY,13035,122488
NY,13035,286718
NY,13036,16099
NY,13036,41765
NY,13036,42679
NY,13036,41762
NY,13036,82133
NY,13036,26319
NY,13037,15265
NY,13037,40824
NY,13037,43321
NY,13037,42600
NY,13037,114539
NY,13037,65493
NY,13039,29079
NY,13039,72372
NY,13039,85333
NY,13039,91955
NY,13039,278068
NY,13039,152285
NY,13040,5337
NY,13040,12284
NY,13040,15011
NY,13040,9828
NY,13040,17359
NY,13041,18181
NY,13041,46468
NY,13041,58185
NY,13041,71494
NY,13041,170791
NY,13041,72065
NY,13042,3590
NY,13042,10778
NY,13042,11540
NY,13042,9869
NY,13042,23385
NY,13044,4575
NY,13044,12368
NY,13044,12083
NY,13044,11507
NY,13044,23327
NY,13044,11496
NY,13045,48133
NY,13045,117115
NY,13045,107778
NY,13045,90750
NY,13045,188785
NY,13045,94797
NY,13052,3074
NY,13052,8749
NY,13052,8652
NY,13052,7974
NY,13052,17826
NY,13053,8243
NY,13053,19106
NY,13053,18736
NY,13053,16525
NY,13053,50883
NY,13053,21950
NY,13054,2824
NY,13054,7204
NY,13054,7344
NY,13054,7986
NY,13054,12635
NY,13057,29122
NY,13057,79375
NY,13057,81024
NY,13057,69740
NY,13057,146026
NY,13057,67643
NY,13060,5287
NY,13060,13240
NY,13060,15095
NY,13060,12167
NY,13060,28277
NY,13060,12501
NY,13061,1385
NY,13061,4620
NY,13061,5436
NY,13061,5437
NY,13061,13358
NY,13061,15139
NY,13063,2570
NY,13063,6395
NY,13063,8736
NY,13063,9641
NY,13063,25516
NY,13063,12737
NY,13066,17431
NY,13066,41162
NY,13066,55239
NY,13066,58779
NY,13066,219391
NY,13066,520104
NY,13068,10013
NY,13068,25987
NY,13068,24983
NY,13068,25993
NY,13068,52278
NY,13068,18742
NY,13069,48809
NY,13069,109578
NY,13069,103568
NY,13069,91264
NY,13069,154996
NY,13069,48868
NY,13071,1694
NY,13071,4697
NY,13071,4630
NY,13071,3829
NY,13071,10476
NY,13072,1608
NY,13072,4141
NY,13072,3319
NY,13072,2559
NY,13072,4416
NY,13073,11711
NY,13073,29535
NY,13073,31426
NY,13073,30415
NY,13073,54580
NY,13073,17225
NY,13074,8324
NY,13074,18612
NY,13074,18607
NY,13074,16298
NY,13074,34065
NY,13076,3743
NY,13076,11053
NY,13076,12222
NY,13076,10865
NY,13076,27939
NY,13077,12723
NY,13077,33066
NY,13077,36041
NY,13077,33114
NY,13077,59098
NY,13077,24724
NY,13078,11845
NY,13078,26976
NY,13078,34661
NY,13078,40177
NY,13078,145989
NY,13078,383548
NY,13080,5972
NY,13080,15766
NY,13080,18506
NY,13080,17330
NY,13080,36037
NY,13080,16706
NY,13081,1526
NY,13081,3769
NY,13081,5500
NY,13081,4995
NY,13081,12953
NY,13081,8797
NY,13082,9057
NY,13082,22259
NY,13082,23219
NY,13082,23132
NY,13082,44634
NY,13082,14305
NY,13083,2797
NY,13083,7181
NY,13083,8016
NY,13083,8066
NY,13083,17050
NY,13084,6806
NY,13084,20552
NY,13084,24604
NY,13084,21827
NY,13084,53024
NY,13084,39268
NY,13088,42970
NY,13088,129795
NY,13088,140816
NY,13088,111014
NY,13088,192868
NY,13088,93061
NY,13090,53501
NY,13090,141829
NY,13090,167983
NY,13090,157754
NY,13090,382690
NY,13090,164849
NY,13092,4443
NY,13092,12517
NY,13092,11218
NY,13092,9985
NY,13092,24656
NY,13101,4664
NY,13101,13269
NY,13101,12819
NY,13101,11367
NY,13101,17060
NY,13103,1128
NY,13103,1750
NY,13103,2874
NY,13104,19245
NY,13104,43942
NY,13104,56689
NY,13104,62950
NY,13104,250370
NY,13104,638706
NY,13108,9610
NY,13108,21544
NY,13108,27508
NY,13108,31506
NY,13108,97001
NY,13108,66386
NY,13110,3758
NY,13110,9619
NY,13110,11900
NY,13110,12175
NY,13110,31784
NY,13110,19955
NY,13111,3170
NY,13111,7676
NY,13111,7583
NY,13111,5728
NY,13111,10694
NY,13112,3159
NY,13112,7809
NY,13112,8383
NY,13112,9537
NY,13112,25306
NY,13112,9756
NY,13114,11529
NY,13114,29124
NY,13114,28375
NY,13114,29635
NY,13114,62090
NY,13114,24264
NY,13116,5800
NY,13116,17937
NY,13116,18865
NY,13116,16774
NY,13116,40417
NY,13116,18825
NY,13118,9078
NY,13118,23583
NY,13118,26178
NY,13118,23062
NY,13118,45941
NY,13118,11919
NY,13120,5680
NY,13120,11887
NY,13120,12137
NY,13120,8578
NY,13120,15643
NY,13122,1683
NY,13122,4587
NY,13122,5138
NY,13122,5420
NY,13122,10602
NY,13122,6512
NY,13126,62488
NY,13126,124905
NY,13126,128861
NY,13126,136540
NY,13126,291903
NY,13126,119349
NY,13131,7137
NY,13131,18426
NY,13131,19673
NY,13131,15636
NY,13131,30145
NY,13131,6040
NY,13132,7453
NY,13132,18770
NY,13132,18358
NY,13132,18490
NY,13132,40138
NY,13132,10973
NY,13135,13334
NY,13135,27998
NY,13135,27547
NY,13135,25618
NY,13135,63857
NY,13135,29838
NY,13136,1045
NY,13136,2138
NY,13136,3308
NY,13136,3319
NY,13140,8185
NY,13140,20105
NY,13140,21116
NY,13140,16882
NY,13140,29222
NY,13141,1190
NY,13141,3164
NY,13141,3750
NY,13141,2518
NY,13141,5715
NY,13142,12248
NY,13142,26251
NY,13142,28932
NY,13142,24454
NY,13142,55732
NY,13142,17879
NY,13143,4681
NY,13143,11508
NY,13143,12559
NY,13143,11266
NY,13143,23171
NY,13144,2404
NY,13144,5505
NY,13144,5398
NY,13144,3961
NY,13144,7213
NY,13145,3817
NY,13145,7476
NY,13145,8685
NY,13145,8412
NY,13145,17128
NY,13146,3911
NY,13146,9391
NY,13146,10946
NY,13146,8923
NY,13146,14264
NY,13147,1723
NY,13147,5106
NY,13147,5497
NY,13147,4436
NY,13147,9505
NY,13148,22110
NY,13148,49647
NY,13148,48369
NY,13148,39220
NY,13148,82095
NY,13148,42794
NY,13152,11171
NY,13152,24720
NY,13152,31263
NY,13152,36584
NY,13152,127470
NY,13152,411969
NY,13155,1001
NY,13155,2855
NY,13155,2530
NY,13155,2339
NY,13155,3999
NY,13156,3143
NY,13156,7593
NY,13156,8480
NY,13156,8414
NY,13156,25556
NY,13158,2420
NY,13158,7115
NY,13158,6534
NY,13158,5731
NY,13158,10998
NY,13159,7951
NY,13159,21703
NY,13159,22469
NY,13159,26569
NY,13159,71679
NY,13159,64107
NY,13160,3327
NY,13160,9791
NY,13160,10715
NY,13160,9328
NY,13160,18183
NY,13160,7087
NY,13164,3833
NY,13164,9468
NY,13164,11334
NY,13164,11135
NY,13164,42959
NY,13164,23495
NY,13165,23173
NY,13165,53256
NY,13165,50254
NY,13165,40273
NY,13165,64413
NY,13165,20667
NY,13166,10129
NY,13166,25470
NY,13166,28681
NY,13166,24128
NY,13166,46128
NY,13166,12918
NY,13167,5830
NY,13167,17024
NY,13167,16204
NY,13167,14392
NY,13167,33230
NY,13167,7583
NY,13202,13488
NY,13202,17974
NY,13202,17194
NY,13202,10517
NY,13202,22854
NY,13202,27627
NY,13203,40116
NY,13203,72224
NY,13203,42716
NY,13203,25065
NY,13203,46752
NY,13203,56185
NY,13204,54042
NY,13204,90557
NY,13204,56694
NY,13204,32718
NY,13204,34998
NY,13204,23423
NY,13205,46944
NY,13205,82174
NY,13205,51745
NY,13205,29843
NY,13205,36848
NY,13205,11970
NY,13206,40472
NY,13206,106024
NY,13206,84439
NY,13206,54111
NY,13206,65105
NY,13206,18893
NY,13207,32800
NY,13207,67123
NY,13207,53015
NY,13207,40442
NY,13207,61675
NY,13207,32778
NY,13208,62691
NY,13208,111841
NY,13208,63901
NY,13208,40299
NY,13208,45055
NY,13209,28829
NY,13209,75014
NY,13209,70082
NY,13209,58209
NY,13209,98144
NY,13209,33465
NY,13210,36874
NY,13210,62339
NY,13210,45840
NY,13210,35787
